family_id,bairro,rua,localidade_tipo,n_membros,renda_total,renda_per_capita,recebe_bolsa_familia,recebe_bpc,tem_deficiencia,idade_responsavel,escolaridade_responsavel,tipo_moradia,agua,esgoto,sem_registro,nis_fake,lat,lon
FAM00704,Belmonte,Rua José de Alencar - Belmonte,rural,2,480,240.0,1,0,0,36,Fundamental incompleto,Palha,Poço,Fossa rudimentar,0,NIS100704,-3.630948,-39.50935
FAM00705,Angelim,Rua José de Alencar - Angelim,urbana,3,312,104.0,1,0,1,55,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100705,-3.622542,-39.501471
FAM00706,Angelim,Rua do Cruzeiro,urbana,7,324,46.29,0,0,0,53,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100706,-3.621292,-39.503006
FAM00707,Centro,Rua do Mercado,urbana,4,465,116.25,1,0,0,53,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100707,-3.622176,-39.503886
FAM00708,Sítio Pau Alto,Rua José de Alencar - Sítio Pau Alto,rural,5,440,88.0,0,0,0,39,Médio completo,Taipa não revestida,Rede geral,Fossa rudimentar,0,NIS100708,-3.616745,-39.506716
FAM00709,Angelim,Rua do Cruzeiro,urbana,2,426,213.0,0,0,0,32,Fundamental completo,Madeira,Cisterna,Rede coletora,0,NIS100709,-3.624961,-39.501554
FAM00710,Pedra Furada,Rua do Comércio - Pedra Furada,rural,6,120,20.0,1,0,0,45,Médio completo,Taipa não revestida,Poço,Fossa séptica,0,NIS100710,-3.622898,-39.50922
FAM00711,Aguaí,Rua José de Alencar - Aguaí,rural,3,1421,473.67,0,0,0,23,Médio completo,Palha,Poço,Vala a céu aberto,0,NIS100711,-3.624963,-39.503884
FAM00712,Ferrão,Rua São Pedro - Ferrão,rural,3,342,114.0,1,0,0,18,Fundamental completo,Taipa revestida,Rede geral,Fossa rudimentar,0,NIS100712,-3.624096,-39.507655
FAM00713,Angelim,Rua do Cruzeiro - Angelim,urbana,2,1077,538.5,0,0,0,21,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100713,-3.622658,-39.501738
FAM00714,Jenipapo,Rua 7 de Setembro,rural,4,276,69.0,0,0,0,55,Médio completo,Palha,Poço,Fossa rudimentar,0,NIS100714,-3.624754,-39.513241
FAM00715,Bom Jesus,Rua José de Alencar,rural,3,3710,1236.67,0,0,0,26,Superior completo,Taipa revestida,Rede geral,Fossa rudimentar,0,NIS100715,-3.62748,-39.508065
FAM00716,Angelim,Rua Nova - Angelim,urbana,5,229,45.8,1,0,0,45,Médio completo,Alvenaria com revestimento,Cisterna,Fossa séptica,1,NIS100716,-3.62321,-39.502147
FAM00717,Novo Angelim,Rua do Estádio - Novo Angelim,urbana,2,1141,570.5,0,0,0,65,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100717,-3.62322,-39.504968
FAM00718,Ouro,Rua Principal,rural,4,144,36.0,1,0,1,22,Médio completo,Taipa revestida,Rede geral,Fossa séptica,0,NIS100718,-3.623403,-39.511708
FAM00719,Alto da Colina,Travessa do Sol - Alto da Colina,urbana,2,1211,605.5,0,0,0,56,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100719,-3.623376,-39.503277
FAM00720,Lajedos,Avenida Central,urbana,3,350,116.67,1,0,0,46,Médio completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100720,-3.626641,-39.501785
FAM00721,Lajedos,Rua da Escola,urbana,2,301,150.5,1,0,0,38,Não sabe ler/escrever,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100721,-3.625514,-39.503761
FAM00722,Angelim,Rua Francisco Ferreira Fonteneles - Angelim,urbana,4,378,94.5,1,1,1,51,Superior completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100722,-3.621711,-39.500909
FAM00723,Sítio Pirapora,Rua do Cruzeiro - Sítio Pirapora,rural,5,111,22.2,1,0,0,54,Fundamental completo,Taipa não revestida,Cisterna,Vala a céu aberto,0,NIS100723,-3.621467,-39.505892
FAM00724,Guaribuna,Rua da Escola - Guaribuna,rural,6,200,33.33,0,0,0,59,Fundamental completo,Palha,Cisterna,Fossa séptica,0,NIS100724,-3.625392,-39.511675
FAM00725,Açude dos Vianas,Rua São Pedro - Açude dos Vianas,rural,2,479,239.5,0,0,0,38,Fundamental completo,Alvenaria com revestimento,Poço,Fossa rudimentar,0,NIS100725,-3.62736,-39.501986
FAM00726,Centro,Rua do Mercado,urbana,6,511,85.17,1,0,0,18,Superior incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100726,-3.623079,-39.504957
FAM00727,Lajedos,Rua 7 de Setembro,urbana,4,150,37.5,0,0,0,47,Médio completo,Alvenaria sem revestimento,Rede geral,Vala a céu aberto,0,NIS100727,-3.626529,-39.504125
FAM00728,Alto São João,Rua do Estádio - Alto São João,urbana,5,723,144.6,0,0,0,28,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100728,-3.624365,-39.501098
FAM00729,Angelim,Rua Nossa Senhora - Angelim,urbana,4,841,210.25,1,0,0,34,Médio completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100729,-3.623292,-39.500539
FAM00730,Alto da Colina,Rua São Pedro,urbana,2,112,56.0,0,0,0,23,Fundamental incompleto,Madeira,Poço,Rede coletora,0,NIS100730,-3.626848,-39.5034
FAM00731,Volta,Rua Nova - Volta,urbana,5,820,164.0,1,0,0,41,Fundamental incompleto,Alvenaria com revestimento,Cisterna,Fossa séptica,0,NIS100731,-3.62496,-39.499232
FAM00732,Santa Maria,Rua Nova - Santa Maria,rural,4,387,96.75,1,0,0,46,Superior completo,Taipa revestida,Poço,Fossa rudimentar,0,NIS100732,-3.622031,-39.509492
FAM00733,Retiro,Rua da Escola,rural,4,123,30.75,0,0,0,50,Fundamental completo,Alvenaria com revestimento,Poço,Vala a céu aberto,0,NIS100733,-3.620216,-39.512395
FAM00734,Santa Úrsula,Rua Nossa Senhora,rural,6,330,55.0,0,0,0,37,Não sabe ler/escrever,Taipa não revestida,Rede geral,Fossa séptica,0,NIS100734,-3.620711,-39.509373
FAM00735,Itamaraty,Rua do Cruzeiro - Itamaraty,urbana,4,232,58.0,1,0,0,34,Médio completo,Outra,Poço,Rede coletora,0,NIS100735,-3.619176,-39.499491
FAM00736,Bela Vista,Rua do Mercado - Bela Vista,urbana,5,173,34.6,1,0,0,33,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100736,-3.621354,-39.502981
FAM00737,Centro,Rua da Escola,urbana,5,283,56.6,0,0,0,26,Fundamental incompleto,Alvenaria com revestimento,Cisterna,Fossa séptica,1,NIS100737,-3.621263,-39.505699
FAM00738,Alto São João,Rua Francisco Ferreira Fonteneles,urbana,5,343,68.6,0,0,0,53,Superior completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100738,-3.626397,-39.499792
FAM00739,Lajedos,Avenida Central - Lajedos,urbana,1,310,310.0,0,0,0,34,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100739,-3.625914,-39.504603
FAM00740,Serra do Sítio,Rua do Comércio - Serra do Sítio,rural,3,603,201.0,0,0,0,30,Fundamental completo,Palha,Cisterna,Fossa rudimentar,0,NIS100740,-3.620218,-39.505567
FAM00741,Aguaí,Rua do Mercado - Aguaí,rural,5,1017,203.4,1,0,0,26,Superior incompleto,Taipa não revestida,Cisterna,Fossa séptica,0,NIS100741,-3.62853,-39.503828
FAM00742,Angelim,Avenida Central - Angelim,urbana,3,571,190.33,0,0,0,45,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100742,-3.624097,-39.503497
FAM00743,Novo Angelim,Rua do Comércio - Novo Angelim,urbana,5,2373,474.6,0,0,0,18,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100743,-3.62526,-39.504354
FAM00744,Barreiros,Rua do Comércio,rural,2,1701,850.5,0,0,0,52,Médio completo,Alvenaria com revestimento,Poço,Fossa rudimentar,0,NIS100744,-3.629664,-39.507059
FAM00745,Casinhas,Rua do Mercado - Casinhas,urbana,5,927,185.4,0,0,0,29,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100745,-3.627265,-39.500393
FAM00746,Ferrão,Rua da Igreja,rural,3,295,98.33,0,0,0,30,Fundamental completo,Taipa revestida,Poço,Fossa séptica,0,NIS100746,-3.62475,-39.507544
FAM00747,Casinhas,Rua do Mercado - Casinhas,urbana,6,245,40.83,0,0,0,57,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100747,-3.627667,-39.499071
FAM00748,Bom Jesus,Rua do Estádio,rural,3,543,181.0,0,0,0,21,Superior incompleto,Palha,Poço,Fossa séptica,0,NIS100748,-3.62614,-39.506252
FAM00749,Itamaraty,Rua da Escola,urbana,7,477,68.14,0,0,0,26,Fundamental incompleto,Alvenaria sem revestimento,Rede geral,Rede coletora,0,NIS100749,-3.620505,-39.500972
FAM00750,Sítio Pirapora,Rua José de Alencar - Sítio Pirapora,rural,2,1076,538.0,0,0,0,55,Não sabe ler/escrever,Taipa não revestida,Poço,Vala a céu aberto,0,NIS100750,-3.623125,-39.504873
FAM00751,Angelim,Rua 7 de Setembro - Angelim,urbana,4,303,75.75,1,0,0,31,Fundamental completo,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100751,-3.62311,-39.501152
FAM00752,Volta,Rua Nossa Senhora,urbana,2,379,189.5,0,0,0,40,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100752,-3.623054,-39.500476
FAM00753,Bela Vista,Rua José de Alencar,urbana,5,3415,683.0,0,0,0,52,Superior incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100753,-3.620829,-39.501226
FAM00754,Aguaí,Rua do Comércio,rural,2,633,316.5,1,0,0,19,Médio completo,Taipa revestida,Rede geral,Fossa rudimentar,0,NIS100754,-3.626248,-39.504983
FAM00755,Sítio Oiticica,Rua Nova - Sítio Oiticica,rural,5,2422,484.4,0,0,0,18,Não sabe ler/escrever,Palha,Poço,Vala a céu aberto,0,NIS100755,-3.618525,-39.508162
FAM00756,Novo Angelim,Rua do Estádio - Novo Angelim,urbana,1,551,551.0,0,0,0,39,Superior completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100756,-3.625225,-39.503667
FAM00757,Casinhas,Avenida Central - Casinhas,urbana,3,107,35.67,1,0,0,32,Fundamental completo,Madeira,Rede geral,Rede coletora,0,NIS100757,-3.628552,-39.500283
FAM00758,Aguaí,Rua Nossa Senhora,rural,2,123,61.5,1,0,0,43,Fundamental completo,Alvenaria com revestimento,Poço,Fossa rudimentar,0,NIS100758,-3.626528,-39.504977
FAM00759,Novo Angelim,Rua Francisco Ferreira Fonteneles - Novo Angelim,urbana,4,272,68.0,1,0,0,58,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100759,-3.622861,-39.502275
FAM00760,Angelim,Rua da Igreja - Angelim,urbana,5,611,122.2,0,0,0,61,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100760,-3.62367,-39.501852
FAM00761,Bela Vista,Rua José de Alencar,urbana,6,1825,304.17,1,0,0,68,Médio completo,Alvenaria sem revestimento,Poço,Rede coletora,0,NIS100761,-3.619199,-39.504332
FAM00762,Volta,Rua do Cruzeiro - Volta,urbana,6,356,59.33,0,0,0,22,Superior incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100762,-3.625474,-39.499006
FAM00763,Serra do Sítio,Rua do Cruzeiro,rural,4,201,50.25,1,0,0,28,Fundamental completo,Taipa revestida,Cisterna,Fossa rudimentar,0,NIS100763,-3.620118,-39.507166
FAM00764,Bom Jesus,Rua São Pedro - Bom Jesus,rural,4,375,93.75,1,0,1,52,Superior completo,Taipa revestida,Poço,Vala a céu aberto,0,NIS100764,-3.628238,-39.507098
FAM00765,Novo Angelim,Rua do Estádio,urbana,5,370,74.0,0,0,1,44,Não sabe ler/escrever,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100765,-3.624806,-39.503426
FAM00766,Santa Maria,Avenida Central - Santa Maria,rural,2,390,195.0,1,0,0,29,Superior incompleto,Palha,Cisterna,Fossa rudimentar,0,NIS100766,-3.622283,-39.5087
FAM00767,Bela Vista,Rua do Cruzeiro,urbana,5,1214,242.8,0,0,0,47,Fundamental completo,Alvenaria com revestimento,Cisterna,Rede coletora,1,NIS100767,-3.621302,-39.503576
FAM00768,Alto da Colina,Rua José de Alencar - Alto da Colina,urbana,4,723,180.75,0,0,0,69,Fundamental completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100768,-3.622687,-39.504957
FAM00769,Açude dos Vianas,Rua São Pedro - Açude dos Vianas,rural,6,305,50.83,1,0,0,43,Fundamental completo,Taipa revestida,Poço,Vala a céu aberto,0,NIS100769,-3.626261,-39.50427
FAM00770,Pedra Furada,Avenida Central - Pedra Furada,rural,6,214,35.67,1,0,0,65,Médio completo,Taipa revestida,Poço,Vala a céu aberto,0,NIS100770,-3.623882,-39.509708
FAM00771,Lajedos,Rua Nova,urbana,3,159,53.0,1,0,0,36,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100771,-3.626429,-39.504793
FAM00772,Bela Vista,Rua do Cruzeiro,urbana,5,151,30.2,1,0,1,63,Superior incompleto,Outra,Rede geral,Rede coletora,0,NIS100772,-3.620215,-39.504816
FAM00773,Sítio Pirapora,Rua José de Alencar - Sítio Pirapora,rural,5,211,42.2,1,0,0,43,Não sabe ler/escrever,Taipa revestida,Poço,Fossa séptica,0,NIS100773,-3.622127,-39.505733
FAM00774,Angelim,Rua do Cruzeiro,urbana,7,1924,274.86,1,0,0,52,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100774,-3.620485,-39.500636
FAM00775,Novo Angelim,Rua Principal - Novo Angelim,urbana,3,439,146.33,0,0,0,34,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100775,-3.62484,-39.501895
FAM00776,Itamaraty,Rua Francisco Ferreira Fonteneles - Itamaraty,urbana,2,501,250.5,0,0,0,22,Médio completo,Alvenaria com revestimento,Cisterna,Vala a céu aberto,0,NIS100776,-3.619046,-39.500465
FAM00777,Água Fria,Rua da Escola - Água Fria,rural,3,6804,2268.0,0,0,0,48,Médio completo,Taipa não revestida,Rede geral,Fossa séptica,0,NIS100777,-3.62964,-39.502412
FAM00778,Alto São João,Rua Principal,urbana,6,201,33.5,1,0,0,18,Superior completo,Alvenaria sem revestimento,Poço,Rede coletora,0,NIS100778,-3.625375,-39.502088
FAM00779,Apertada Hora,Rua Nova - Apertada Hora,rural,5,1273,254.6,0,0,0,55,Fundamental completo,Taipa revestida,Poço,Fossa séptica,0,NIS100779,-3.629581,-39.505456
FAM00780,Casinhas,Rua do Comércio - Casinhas,urbana,1,836,836.0,0,0,1,31,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100780,-3.627317,-39.500843
FAM00781,Novo Angelim,Rua José de Alencar,urbana,5,718,143.6,1,0,0,18,Médio completo,Alvenaria com revestimento,Poço,Fossa séptica,0,NIS100781,-3.624612,-39.502431
FAM00782,Volta,Rua do Cruzeiro - Volta,urbana,4,552,138.0,1,0,0,28,Não sabe ler/escrever,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100782,-3.622165,-39.499301
FAM00783,Serra do Sítio,Rua 7 de Setembro,rural,4,86,21.5,1,0,0,43,Fundamental completo,Taipa revestida,Cisterna,Fossa rudimentar,0,NIS100783,-3.622408,-39.505708
FAM00784,Casinhas,Travessa do Sol - Casinhas,urbana,5,488,97.6,0,0,0,32,Fundamental incompleto,Alvenaria com revestimento,Cisterna,Rede coletora,0,NIS100784,-3.627254,-39.499074
FAM00785,Lajedos,Rua 7 de Setembro - Lajedos,urbana,6,457,76.17,1,0,0,39,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100785,-3.625424,-39.502922
FAM00786,Itamaraty,Rua do Mercado,urbana,1,193,193.0,0,0,0,29,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100786,-3.620639,-39.500048
FAM00787,Novo Angelim,Rua do Cruzeiro,urbana,4,1113,278.25,0,0,0,44,Superior completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100787,-3.625578,-39.502981
FAM00788,Apertada Hora,Rua do Estádio - Apertada Hora,rural,2,177,88.5,1,0,1,31,Médio completo,Taipa revestida,Poço,Fossa rudimentar,0,NIS100788,-3.629381,-39.506828
FAM00789,Alto São João,Rua São Pedro - Alto São João,urbana,4,446,111.5,1,0,0,43,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100789,-3.624952,-39.501004
FAM00790,Jenipapo,Rua da Escola - Jenipapo,rural,6,980,163.33,0,0,0,47,Médio completo,Taipa revestida,Cisterna,Fossa rudimentar,0,NIS100790,-3.625701,-39.513224
FAM00791,Centro,Rua 7 de Setembro,urbana,6,81,13.5,1,0,0,27,Médio completo,Madeira,Poço,Rede coletora,0,NIS100791,-3.621337,-39.503273
FAM00792,Ferrão,Rua Nova - Ferrão,rural,4,318,79.5,1,0,0,26,Médio completo,Palha,Poço,Fossa rudimentar,0,NIS100792,-3.626737,-39.510036
FAM00793,Alto São João,Rua José de Alencar - Alto São João,urbana,2,266,133.0,0,0,0,67,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100793,-3.62565,-39.503032
FAM00794,Belmonte,Rua do Estádio - Belmonte,rural,3,2400,800.0,0,0,0,35,Fundamental incompleto,Alvenaria com revestimento,Poço,Fossa rudimentar,0,NIS100794,-3.629509,-39.508197
FAM00795,Volta,Rua Principal - Volta,urbana,4,115,28.75,0,0,1,76,Superior incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100795,-3.623942,-39.498631
FAM00796,Volta,Rua da Igreja - Volta,urbana,6,110,18.33,1,0,0,21,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100796,-3.622728,-39.500513
FAM00797,Volta,Rua Francisco Ferreira Fonteneles - Volta,urbana,6,381,63.5,0,0,0,31,Fundamental completo,Alvenaria sem revestimento,Rede geral,Fossa séptica,0,NIS100797,-3.623595,-39.499991
FAM00798,Guaribuna,Rua da Escola - Guaribuna,rural,4,132,33.0,1,0,0,36,Fundamental completo,Alvenaria com revestimento,Cisterna,Fossa rudimentar,0,NIS100798,-3.626573,-39.512878
FAM00799,Barreiros,Rua Principal,rural,2,374,187.0,1,0,1,36,Médio completo,Taipa revestida,Poço,Vala a céu aberto,0,NIS100799,-3.631469,-39.508157
FAM00800,Alto São João,Rua Principal - Alto São João,urbana,2,439,219.5,0,0,0,22,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100800,-3.626114,-39.501897
FAM00801,Alto da Colina,Rua do Cruzeiro,urbana,2,374,187.0,0,0,0,41,Não sabe ler/escrever,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100801,-3.623071,-39.503805
FAM00802,Lajedos,Rua Francisco Ferreira Fonteneles,urbana,5,744,148.8,1,0,0,50,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100802,-3.624899,-39.502476
FAM00803,Centro,Rua Nossa Senhora,urbana,4,3148,787.0,0,0,0,61,Superior completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100803,-3.620737,-39.504707
FAM00804,Volta,Rua Nova - Volta,urbana,6,429,71.5,0,0,0,44,Não sabe ler/escrever,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100804,-3.623369,-39.498214
FAM00805,Baixa Grande,Rua Nossa Senhora - Baixa Grande,rural,4,472,118.0,1,0,0,62,Não sabe ler/escrever,Palha,Poço,Fossa séptica,0,NIS100805,-3.630988,-39.504808
FAM00806,Prata dos Galdinos,Rua Nova - Prata dos Galdinos,rural,4,563,140.75,1,0,0,28,Fundamental incompleto,Alvenaria com revestimento,Cisterna,Fossa rudimentar,0,NIS100806,-3.62019,-39.510379
FAM00807,Bela Vista,Rua do Estádio - Bela Vista,urbana,4,238,59.5,1,0,0,52,Fundamental incompleto,Madeira,Cisterna,Vala a céu aberto,0,NIS100807,-3.621544,-39.502233
FAM00808,Sítio Oiticica,Rua da Igreja,rural,2,347,173.5,1,0,0,50,Fundamental incompleto,Palha,Cisterna,Fossa rudimentar,0,NIS100808,-3.619429,-39.506941
FAM00809,Alto da Colina,Rua São Pedro - Alto da Colina,urbana,2,96,48.0,0,0,1,53,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100809,-3.622748,-39.504478
FAM00810,Barreiros,Rua do Estádio - Barreiros,rural,4,821,205.25,0,0,0,51,Médio completo,Alvenaria com revestimento,Rede geral,Fossa rudimentar,1,NIS100810,-3.630516,-39.507935
FAM00811,Alto da Colina,Avenida Central - Alto da Colina,urbana,5,590,118.0,0,0,0,37,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100811,-3.622956,-39.503159
FAM00812,Sítio Oiticica,Rua do Comércio - Sítio Oiticica,rural,3,213,71.0,1,0,0,27,Fundamental incompleto,Palha,Poço,Fossa rudimentar,0,NIS100812,-3.620059,-39.506218
FAM00813,Lajedos,Rua Francisco Ferreira Fonteneles - Lajedos,urbana,7,1993,284.71,1,0,0,19,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100813,-3.624153,-39.505187
FAM00814,Bom Jesus,Rua do Estádio,rural,4,288,72.0,1,0,0,47,Fundamental completo,Taipa revestida,Poço,Fossa rudimentar,0,NIS100814,-3.626657,-39.5088
FAM00815,Baixa Grande,Rua do Comércio - Baixa Grande,rural,3,524,174.67,1,0,0,56,Fundamental completo,Taipa revestida,Poço,Fossa rudimentar,0,NIS100815,-3.631839,-39.502777
FAM00816,Pedra Furada,Rua da Escola - Pedra Furada,rural,4,397,99.25,1,0,0,55,Não sabe ler/escrever,Taipa não revestida,Poço,Fossa séptica,0,NIS100816,-3.622818,-39.509345
FAM00817,Sítio Pau Alto,Rua do Comércio - Sítio Pau Alto,rural,3,1318,439.33,1,0,0,52,Médio completo,Taipa revestida,Rede geral,Fossa séptica,0,NIS100817,-3.61653,-39.506054
FAM00818,Apertada Hora,Rua do Cruzeiro,rural,4,917,229.25,0,0,0,39,Não sabe ler/escrever,Alvenaria com revestimento,Poço,Vala a céu aberto,0,NIS100818,-3.628269,-39.503806
FAM00819,Sobradinho,Rua Francisco Ferreira Fonteneles - Sobradinho,rural,2,581,290.5,0,0,0,26,Fundamental incompleto,Taipa revestida,Poço,Vala a céu aberto,0,NIS100819,-3.620926,-39.503724
FAM00820,Baixa Grande,Rua Francisco Ferreira Fonteneles,rural,4,317,79.25,0,0,0,38,Fundamental incompleto,Taipa revestida,Rede geral,Fossa rudimentar,0,NIS100820,-3.631258,-39.505757
FAM00821,Ferrão,Rua Nossa Senhora - Ferrão,rural,3,927,309.0,0,0,0,43,Não sabe ler/escrever,Palha,Cisterna,Vala a céu aberto,0,NIS100821,-3.625579,-39.5086
FAM00822,Sítio Pau Alto,Rua Nova - Sítio Pau Alto,rural,4,400,100.0,1,0,1,39,Médio completo,Taipa revestida,Poço,Vala a céu aberto,0,NIS100822,-3.617118,-39.506209
FAM00823,Lajedos,Avenida Central - Lajedos,urbana,6,1019,169.83,1,0,0,39,Fundamental completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100823,-3.624334,-39.505498
FAM00824,Centro,Rua do Comércio,urbana,6,408,68.0,1,0,0,46,Médio completo,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100824,-3.622975,-39.505249
FAM00825,Angelim,Rua Francisco Ferreira Fonteneles - Angelim,urbana,5,420,84.0,1,0,0,29,Médio completo,Madeira,Rede geral,Rede coletora,0,NIS100825,-3.623489,-39.501391
FAM00826,Itamaraty,Rua 7 de Setembro - Itamaraty,urbana,2,2001,1000.5,0,0,0,27,Fundamental completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100826,-3.623148,-39.499054
FAM00827,Jenipapo,Rua da Igreja,rural,7,1262,180.29,0,0,0,33,Fundamental incompleto,Taipa não revestida,Poço,Fossa rudimentar,0,NIS100827,-3.625484,-39.51499
FAM00828,Bela Vista,Rua 7 de Setembro,urbana,7,287,41.0,1,0,0,34,Fundamental completo,Alvenaria sem revestimento,Rede geral,Rede coletora,0,NIS100828,-3.619622,-39.501854
FAM00829,Bela Vista,Rua José de Alencar,urbana,5,654,130.8,1,0,0,50,Médio completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100829,-3.620352,-39.501662
FAM00830,Alto São João,Rua Nossa Senhora - Alto São João,urbana,3,178,59.33,1,0,0,23,Não sabe ler/escrever,Outra,Rede geral,Fossa séptica,0,NIS100830,-3.625981,-39.501162
FAM00831,Ferrão,Rua da Igreja - Ferrão,rural,1,125,125.0,1,0,0,18,Fundamental completo,Palha,Poço,Fossa rudimentar,0,NIS100831,-3.627887,-39.506486
FAM00832,Lajedos,Rua Principal,urbana,5,254,50.8,0,0,0,35,Fundamental incompleto,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100832,-3.62614,-39.503646
FAM00833,Alto São João,Rua da Igreja - Alto São João,urbana,3,441,147.0,0,0,0,43,Fundamental incompleto,Alvenaria sem revestimento,Rede geral,Fossa séptica,0,NIS100833,-3.625448,-39.501785
FAM00834,Alto da Colina,Rua São Pedro - Alto da Colina,urbana,6,1004,167.33,1,0,0,18,Fundamental completo,Alvenaria com revestimento,Cisterna,Rede coletora,0,NIS100834,-3.622476,-39.504273
FAM00835,Água Fria,Rua 7 de Setembro - Água Fria,rural,4,632,158.0,1,0,0,47,Médio completo,Palha,Cisterna,Fossa rudimentar,0,NIS100835,-3.628958,-39.502293
FAM00836,Casinhas,Rua da Escola - Casinhas,urbana,2,321,160.5,1,0,0,32,Fundamental completo,Alvenaria sem revestimento,Cisterna,Rede coletora,1,NIS100836,-3.626517,-39.500479
FAM00837,Alto São João,Rua do Cruzeiro,urbana,6,528,88.0,1,0,0,18,Fundamental incompleto,Alvenaria sem revestimento,Poço,Fossa séptica,0,NIS100837,-3.62399,-39.501584
FAM00838,Açude dos Vianas,Rua Francisco Ferreira Fonteneles,rural,3,438,146.0,1,0,0,30,Médio completo,Taipa não revestida,Cisterna,Fossa séptica,0,NIS100838,-3.630213,-39.502596
FAM00839,Alto São João,Rua do Estádio - Alto São João,urbana,2,298,149.0,1,0,0,34,Fundamental completo,Alvenaria sem revestimento,Rede geral,Fossa séptica,0,NIS100839,-3.626006,-39.500721
FAM00840,Guaribuna,Travessa do Sol - Guaribuna,rural,3,936,312.0,1,0,0,50,Não sabe ler/escrever,Taipa não revestida,Cisterna,Fossa rudimentar,0,NIS100840,-3.626688,-39.511246
FAM00841,Bela Vista,Rua José de Alencar - Bela Vista,urbana,3,2161,720.33,0,0,0,26,Fundamental completo,Alvenaria sem revestimento,Rede geral,Rede coletora,1,NIS100841,-3.619538,-39.500991
FAM00842,São João,Rua do Mercado,rural,4,134,33.5,0,0,0,29,Fundamental incompleto,Taipa revestida,Poço,Fossa rudimentar,0,NIS100842,-3.618402,-39.511056
FAM00843,Alto São João,Rua Principal - Alto São João,urbana,2,155,77.5,1,0,1,37,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100843,-3.624381,-39.501099
